"","X","Full.ID_Sample_Number","Site","Person","Surber_Dnet","dateID","Specimen","Length_mm","Width_mm","Order","Family","Genus","Analysis.State","Taxa.Name.Good","Jonny.Verify","Notes","Type","Storage","X18","Month","Month_num","Year","Month_Year","Month_Year_Num","taxonID","Replicate","Cummins2022_Number","FFG","a","b","Source","Equation","CPI","FBI_T","CPI_lower","CPI_higher","Calcd_Mass_mg","lengthClass","Density_Size","Mass_Average_Size","Biomass_Size","Ave_length_Size","Density_SizeDate","Mass_Average_SizeDate","Biomass_SizeDate","Ave_length_SizeDate"
"190",198,"44340_ecng_ephemeroptera_143","stormwater dominated","rena_jonny","surber",2021-05-24,143,4,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y",NA,"larva","l_d7",NA,"May",5,2021,"2021_May","2021_5","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.348004444039749,4,8,0.346256735310649,2.77005388248519,3.981875,5,0.348004444039749,1.74002222019874,4
"191",199,"44340_ecng_ephemeroptera_154","stormwater dominated","rena_jonny","surber",2021-05-24,154,4,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y",NA,"larva","l_d7",NA,"May",5,2021,"2021_May","2021_5","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.348004444039749,4,8,0.346256735310649,2.77005388248519,3.981875,5,0.348004444039749,1.74002222019874,4
"192",200,"44340_ecng_ephemeroptera_178","stormwater dominated","rena_jonny","surber",2021-05-24,178,5,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y",NA,"larva","l_d7",NA,"May",5,2021,"2021_May","2021_5","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.674558918443174,5,3,0.651141680325333,1.953425040976,4.93933333333333,2,0.674558918443174,1.34911783688635,5
"193",201,"44340_ecng_ephemeroptera_195","stormwater dominated","rena_jonny","surber",2021-05-24,195,3,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y",NA,"larva","l_d7",NA,"May",5,2021,"2021_May","2021_5","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.148257440135517,3,8,0.16147999968297,1.29183999746376,3.0805,5,0.148257440135517,0.741287200677585,3
"194",202,"44340_ecng_ephemeroptera_199","stormwater dominated","rena_jonny","surber",2021-05-24,199,3,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y",NA,"larva","l_d7",NA,"May",5,2021,"2021_May","2021_5","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.148257440135517,3,8,0.16147999968297,1.29183999746376,3.0805,5,0.148257440135517,0.741287200677585,3
"195",203,"44340_ecng_ephemeroptera_226","stormwater dominated","rena_jonny","surber",2021-05-24,226,3,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y","top half present","partial","l_d7",NA,"May",5,2021,"2021_May","2021_5","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.148257440135517,3,8,0.16147999968297,1.29183999746376,3.0805,5,0.148257440135517,0.741287200677585,3
"196",204,"44340_ecng_ephemeroptera_233","stormwater dominated","rena_jonny","surber",2021-05-24,233,2,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y","bottom half present","partial","l_d7",NA,"May",5,2021,"2021_May","2021_5","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.0445379089206776,2,9,0.0556283951498407,0.500655556348566,2.11111111111111,9,0.0556283951498407,0.500655556348566,2.11111111111111
"197",205,"44341_nhc_ephemeroptera_41","forested","rena_jonny","surber",2021-05-24,41,3.5,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y","2 tails, simple gills","larva","s_h7",NA,"May",5,2021,"2021_May","2021_5","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.234196648208423,4,10,0.325122219237102,3.25122219237102,3.8875,5,0.342421369738851,1.71210684869425,3.94
"198",206,"44340_ecng_ephemeroptera_256","stormwater dominated","rena_jonny","surber",2021-05-24,256,4,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y",NA,"larva","l_d7",NA,"May",5,2021,"2021_May","2021_5","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.348004444039749,4,8,0.346256735310649,2.77005388248519,3.981875,5,0.348004444039749,1.74002222019874,4
"199",207,"44341_nhc_ephemeroptera_47","forested","rena_jonny","surber",2021-05-24,47,2.5,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y","2 tails, simple gills","larva","s_h7",NA,"May",5,2021,"2021_May","2021_5","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.0863306322255508,2,17,0.0612972889006663,1.04205391131133,2.18382352941176,10,0.0663561059668502,0.663561059668502,2.23
"200",208,"44341_nhc_ephemeroptera_5","forested","rena_jonny","surber",2021-05-24,5,2,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y","2 tails, simple gills","larva","s_h7",NA,"May",5,2021,"2021_May","2021_5","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.0445379089206776,2,17,0.0612972889006663,1.04205391131133,2.18382352941176,10,0.0663561059668502,0.663561059668502,2.23
"201",212,"44340_ecng_ephemeroptera_261","stormwater dominated","rena_jonny","surber",2021-05-24,261,3,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y",NA,"larva","l_d7",NA,"May",5,2021,"2021_May","2021_5","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.148257440135517,3,8,0.16147999968297,1.29183999746376,3.0805,5,0.148257440135517,0.741287200677585,3
"202",213,"44340_ecng_ephemeroptera_263","stormwater dominated","rena_jonny","surber",2021-05-24,263,2.5,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y","head only present","partial","l_d7",NA,"May",5,2021,"2021_May","2021_5","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.0863306322255508,2,9,0.0556283951498407,0.500655556348566,2.11111111111111,9,0.0556283951498407,0.500655556348566,2.11111111111111
"203",214,"44340_ecng_ephemeroptera_265","stormwater dominated","rena_jonny","surber",2021-05-24,265,2.5,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y",NA,"larva","l_d7",NA,"May",5,2021,"2021_May","2021_5","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.0863306322255508,2,9,0.0556283951498407,0.500655556348566,2.11111111111111,9,0.0556283951498407,0.500655556348566,2.11111111111111
"204",215,"44340_ecng_ephemeroptera_274","stormwater dominated","rena_jonny","surber",2021-05-24,274,2.5,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y",NA,"larva","l_d7",NA,"May",5,2021,"2021_May","2021_5","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.0863306322255508,2,9,0.0556283951498407,0.500655556348566,2.11111111111111,9,0.0556283951498407,0.500655556348566,2.11111111111111
"205",216,"44340_ecng_ephemeroptera_28","stormwater dominated","rena_jonny","surber",2021-05-24,28,2,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y","head only present","partial","l_d7",NA,"May",5,2021,"2021_May","2021_5","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.0445379089206776,2,9,0.0556283951498407,0.500655556348566,2.11111111111111,9,0.0556283951498407,0.500655556348566,2.11111111111111
"206",217,"44340_ecng_ephemeroptera_296","stormwater dominated","rena_jonny","surber",2021-05-24,296,1,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y","tail only","partial","l_d7",NA,"May",5,2021,"2021_May","2021_5","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.0057,1,3,0.0057,0.0171,1,3,0.0057,0.0171,1
"207",218,"44340_ecng_ephemeroptera_322","stormwater dominated","rena_jonny","surber",2021-05-24,322,1.5,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y","top half and head missing","partial","l_d7",NA,"May",5,2021,"2021_May","2021_5","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.0189741150685255,2,9,0.0556283951498407,0.500655556348566,2.11111111111111,9,0.0556283951498407,0.500655556348566,2.11111111111111
"208",219,"44340_ecng_ephemeroptera_324","stormwater dominated","rena_jonny","surber",2021-05-24,324,1,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y","head only present","partial","l_d7",NA,"May",5,2021,"2021_May","2021_5","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.0057,1,3,0.0057,0.0171,1,3,0.0057,0.0171,1
"209",220,"44356_nhc_ephemeroptera_","forested","kaley","s1.2",2021-06-09,NA,1.995,NA,"ephemeroptera","baetidae",NA,"bring to genus","yes","y",NA,"larva","s2_a4",NA,"Jun",6,2021,"2021_Jun","2021_6","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.0442084712586115,2,17,0.0612972889006663,1.04205391131133,2.18382352941176,4,0.0529955039365843,0.211982015746337,2.10375
"210",221,"44356_nhc_ephemeroptera_","forested","kaley","s1.2",2021-06-09,NA,3.90399999999999,NA,"ephemeroptera","baetidae",NA,"bring to genus","yes","y",NA,"larva","s2_a4",NA,"Jun",6,2021,"2021_Jun","2021_6","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.323812007542212,4,10,0.325122219237102,3.25122219237102,3.8875,5,0.307823068735354,1.53911534367677,3.83499999999999
"211",222,"44356_nhc_ephemeroptera_20","forested","caroline","surber",2021-06-09,20,2.985,0.45,"ephemeroptera","baetidae",NA,"bring to genus","yes","y",NA,"larva","s2_b4",NA,"Jun",6,2021,"2021_Jun","2021_6","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.146069571302527,3,13,0.148781332334264,1.93415732034543,2.99653846153846,4,0.159667423904967,0.638669695619868,3.06375
"212",223,"44356_nhc_ephemeroptera_22","forested","caroline","surber",2021-06-09,22,3.358,0.49,"ephemeroptera","baetidae",NA,"bring to genus","yes","y",NA,"larva","s2_b4",NA,"Jun",6,2021,"2021_Jun","2021_6","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.207123886926816,3,13,0.148781332334264,1.93415732034543,2.99653846153846,4,0.159667423904967,0.638669695619868,3.06375
"213",224,"44356_nhc_ephemeroptera_23","forested","caroline","surber",2021-06-09,23,3.089,0.73,"ephemeroptera","baetidae",NA,"bring to genus","yes","y",NA,"larva","s2_b4",NA,"Jun",6,2021,"2021_Jun","2021_6","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.161686876636025,3,13,0.148781332334264,1.93415732034543,2.99653846153846,4,0.159667423904967,0.638669695619868,3.06375
"214",225,"44356_nhc_ephemeroptera_25","forested","caroline","surber",2021-06-09,25,3.627,0.67,"ephemeroptera","baetidae",NA,"bring to genus","yes","y",NA,"larva","s2_b4",NA,"Jun",6,2021,"2021_Jun","2021_6","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.260311230753553,4,10,0.325122219237102,3.25122219237102,3.8875,5,0.307823068735354,1.53911534367677,3.83499999999999
"215",226,"44356_nhc_ephemeroptera_27","forested","caroline","surber",2021-06-09,27,2.43,0.87,"ephemeroptera","baetidae",NA,"bring to genus","yes","y",NA,"larva","s2_b4",NA,"Jun",6,2021,"2021_Jun","2021_6","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.0793566019705027,2,17,0.0612972889006663,1.04205391131133,2.18382352941176,4,0.0529955039365843,0.211982015746337,2.10375
"216",227,"44356_nhc_ephemeroptera_28","forested","caroline","surber",2021-06-09,28,3.836,0.71,"ephemeroptera","baetidae",NA,"bring to genus","yes","y",NA,"larva","s2_b4",NA,"Jun",6,2021,"2021_Jun","2021_6","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.30736809029658,4,10,0.325122219237102,3.25122219237102,3.8875,5,0.307823068735354,1.53911534367677,3.83499999999999
"217",228,"44356_nhc_ephemeroptera_29","forested","caroline","surber",2021-06-09,29,2.823,0.82,"ephemeroptera","baetidae",NA,"bring to genus","yes","y",NA,"larva","s2_b4",NA,"Jun",6,2021,"2021_Jun","2021_6","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.1237893607545,3,13,0.148781332334264,1.93415732034543,2.99653846153846,4,0.159667423904967,0.638669695619868,3.06375
"218",229,"44378_ecgs_ephemeroptera_15","wastewater dominated","rena_jonny","surber",2021-07-01,15,4,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y","it has gills!","larva","l_c8",NA,"Jul",7,2021,"2021_Jul","2021_7","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.348004444039749,4,26,0.358478966606514,9.32045313176936,4.01923076923077,1,0.348004444039749,0.348004444039749,4
"219",230,"44378_ecng_ephemeroptera_5","stormwater dominated","rena_jonny","surber",2021-07-01,5,3.5,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y",NA,"larva","l_e8",NA,"Jul",7,2021,"2021_Jul","2021_7","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.234196648208423,4,8,0.346256735310649,2.77005388248519,3.981875,2,0.291100546124086,0.582201092248172,3.75
"220",231,"44378_ecng_ephemeroptera_6","stormwater dominated","rena_jonny","surber",2021-07-01,6,4,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y",NA,"larva","l_e8",NA,"Jul",7,2021,"2021_Jul","2021_7","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.348004444039749,4,8,0.346256735310649,2.77005388248519,3.981875,2,0.291100546124086,0.582201092248172,3.75
"221",232,"44446_ecgs_ephemeroptera_1","wastewater dominated","jonny","surber",2021-09-07,1,5,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y",NA,"larva","s2_e1",NA,"Sep",9,2021,"2021_Sep","2021_9","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.674558918443174,5,13,0.670076664638123,8.7109966402956,4.98846153846154,1,0.674558918443174,0.674558918443174,5
"222",233,"44446_ecgs_ephemeroptera_47","wastewater dominated","rena_jonny","surber",2021-09-07,47,2,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y",NA,"larva","s_g5",NA,"Sep",9,2021,"2021_Sep","2021_9","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.0445379089206776,2,13,0.0431017759361498,0.560323087169947,1.92307692307692,2,0.0445379089206776,0.0890758178413552,2
"223",234,"44446_ecgs_ephemeroptera_72","wastewater dominated","rena_jonny","surber",2021-09-07,72,3,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y",NA,"larva","s_g5",NA,"Sep",9,2021,"2021_Sep","2021_9","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.148257440135517,3,14,0.148257440135517,2.07560416189724,3,1,0.148257440135517,0.148257440135517,3
"224",235,"44446_ecgs_ephemeroptera_79","wastewater dominated","rena_jonny","surber",2021-09-07,79,2,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y",NA,"larva","s_g5",NA,"Sep",9,2021,"2021_Sep","2021_9","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.0445379089206776,2,13,0.0431017759361498,0.560323087169947,1.92307692307692,2,0.0445379089206776,0.0890758178413552,2
"225",236,"44446_nhc_ephemeroptera_103","forested","tayton","surber ",2021-09-07,103,2,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y",NA,"larva","l_e9",NA,"Sep",9,2021,"2021_Sep","2021_9","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.0445379089206776,2,17,0.0612972889006663,1.04205391131133,2.18382352941176,2,0.0445379089206776,0.0890758178413552,2
"226",237,"44446_nhc_ephemeroptera_104","forested","tayton","surber ",2021-09-07,104,3,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y",NA,"larva","l_e9",NA,"Sep",9,2021,"2021_Sep","2021_9","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.148257440135517,3,13,0.148781332334264,1.93415732034543,2.99653846153846,1,0.148257440135517,0.148257440135517,3
"227",238,"44446_nhc_ephemeroptera_167","forested","tayton","surber ",2021-09-07,167,2,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y",NA,"larva","l2_f1",NA,"Sep",9,2021,"2021_Sep","2021_9","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.0445379089206776,2,17,0.0612972889006663,1.04205391131133,2.18382352941176,2,0.0445379089206776,0.0890758178413552,2
"228",239,"44446_nhc_ephemeroptera_169","forested","tayton","surber ",2021-09-07,169,5,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y",NA,"larva","l2_f1",NA,"Sep",9,2021,"2021_Sep","2021_9","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.674558918443174,5,4,0.627052771315143,2.50821108526057,4.875,1,0.674558918443174,0.674558918443174,5
"229",240,"44483_ecng_ephemeroptera_82","stormwater dominated","tayton_qaqc","surber",2021-10-14,82,3,NA,"ephemeroptera","baetidae",NA,"bring to genus","yes","y",NA,"larva","s2_b5",NA,"Oct",10,2021,"2021_Oct","2021_10","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.148257440135517,3,8,0.16147999968297,1.29183999746376,3.0805,1,0.148257440135517,0.148257440135517,3
"230",241,"44483_nhc_ephemeroptera_344","forested","tayton_qaqc","surber",2021-10-14,344,2.41,NA,"ephemeroptera","baetidae",NA,"bring to genus","yes","y",NA,"larva","l2_j7",NA,"Oct",10,2021,"2021_Oct","2021_10","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.0774350180551316,2,17,0.0612972889006663,1.04205391131133,2.18382352941176,1,0.0774350180551316,0.0774350180551316,2.41
"231",242,"44483_nhc_ephemeroptera_1","forested","tayton_qaqc","surber",2021-10-14,1,1.884,NA,"ephemeroptera","heptageniidae","tbd","bring to genus","yes","y",NA,"larva","l2_i7",NA,"Oct",10,2021,"2021_Oct","2021_10","ephemeroptera_heptageniidae",1,"8","scrapers (sc)",0.0072,2.659,"cummins et al., 2022","y=ax^b",12,4,9,18,0.0387947185460131,2,34,0.0497779733944699,1.69245109541198,2.04844117647059,20,0.0499411935914293,0.998823871828586,2.05135
"232",243,"44518_ecgs_ephemeroptera_1","wastewater dominated","tayton","surber ",2021-11-18,1,5.5,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y","looks like baetis","larva","l_c9",NA,"Nov",11,2021,"2021_Nov","2021_11","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.894933144336765,6,5,1.05303392779454,5.26516963897272,5.8,5,1.05303392779454,5.26516963897272,5.8
"233",244,"44518_ecgs_ephemeroptera_10","wastewater dominated","tayton","surber ",2021-11-18,10,5,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y","looks like baetis","larva","l_c9",NA,"Nov",11,2021,"2021_Nov","2021_11","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.674558918443174,5,13,0.670076664638123,8.7109966402956,4.98846153846154,10,0.674558918443174,6.74558918443174,5
"234",245,"44518_ecgs_ephemeroptera_11","wastewater dominated","tayton","surber ",2021-11-18,11,4,NA,"ephemeroptera","baetidae","tbd","bring to genus","yes","y","looks like baetis","larva","l_c9",NA,"Nov",11,2021,"2021_Nov","2021_11","ephemeroptera_baetidae",1,"9","gathering collectors (gc)",0.0057,2.966,"cummins et al., 2022","y=ax^b",6,4,3,9,0.348004444039749,4,26,0.358478966606514,9.32045313176936,4.01923076923077,11,0.400918536407835,4.41010390048619,4.18181818181818
