"","Full-ID_Sample_Number","Site","Person","Surber_Dnet","Sampling_Date","Specimen","Length_mm","Width_mm","Order","Family","Genus","Analysis.State","Taxa.Name.Good","Jonny.Verify","Notes","Type","Storage","X18","Month","Month_num","Year","Month_Year","Month_Year_Num","Order_Family","Replicate","Cummins2022_Number","FFG","a","b","Source","Equation","CPI","FBI_T","CPI_lower","CPI_higher","Calcd_Mass_mg"
"1167","44340_ecng_diptera_352","stormwater dominated","rena_jonny","surber",2021-05-24,352,6,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_h6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.31179005747897
"1168","44340_ecng_diptera_353","stormwater dominated","rena_jonny","surber",2021-05-24,353,3,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_h6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0466702442678723
"1169","44340_ecng_diptera_354","stormwater dominated","rena_jonny","surber",2021-05-24,354,8,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_h6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.685795135712627
"1170","44340_ecng_diptera_355","stormwater dominated","rena_jonny","surber",2021-05-24,355,6,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_h6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.31179005747897
"1171","44340_ecng_diptera_356","stormwater dominated","rena_jonny","surber",2021-05-24,356,6.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_h6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.388249078146766
"1172","44340_ecng_diptera_357","stormwater dominated","rena_jonny","surber",2021-05-24,357,6.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_h6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.388249078146766
"1173","44340_ecng_diptera_358","stormwater dominated","rena_jonny","surber",2021-05-24,358,3,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_h6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0466702442678723
"1174","44340_ecng_diptera_359","stormwater dominated","rena_jonny","surber",2021-05-24,359,5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_h6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.189193254456627
"1175","44340_ecng_diptera_360","stormwater dominated","rena_jonny","surber",2021-05-24,360,7,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_h6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.475659818323178
"1176","44340_ecng_diptera_361","stormwater dominated","rena_jonny","surber",2021-05-24,361,6,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_h6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.31179005747897
"1177","44340_ecgs_diptera_1","wastewater dominated","jonny","surber",2021-05-24,1,3,NA,"diptera","chironomidae",NA,"ready","yes","y","pupa","pupa","l_i4",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0466702442678723
"1178","44340_ecgs_diptera_110","wastewater dominated","rena_jonny","surber",2021-05-24,110,5,NA,"diptera","chironomidae",NA,"ready","yes","y","pupa","pupa","l_i4",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.189193254456627
"1179","44340_ecgs_diptera_141","wastewater dominated","rena_jonny","surber",2021-05-24,141,1,NA,"diptera","chironomidae",NA,"ready","yes","y","pupa","pupa","l_i4",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0023
"1180","44340_ecgs_diptera_182","wastewater dominated","rena_jonny","surber",2021-05-24,182,1,NA,"diptera","chironomidae",NA,"ready","yes","y","pupa","pupa","l_i4",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0023
"1181","44340_ecgs_diptera_195","wastewater dominated","rena_jonny","surber",2021-05-24,195,2,NA,"diptera","chironomidae",NA,"ready","yes","y","pupa","pupa","l_i4",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.015365617717482
"1182","44340_ecgs_diptera_201","wastewater dominated","rena_jonny","surber",2021-05-24,201,3,NA,"diptera","chironomidae",NA,"ready","yes","y","pupa","pupa","l_i4",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0466702442678723
"1183","44340_ecgs_diptera_203","wastewater dominated","rena_jonny","surber",2021-05-24,203,3,NA,"diptera","chironomidae",NA,"ready","yes","y","pupa","pupa","l_i4",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0466702442678723
"1184","44340_ecgs_diptera_206","wastewater dominated","rena_jonny","surber",2021-05-24,206,1,NA,"diptera","chironomidae",NA,"ready","yes","y","pupa","pupa","l_i4",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0023
"1185","44340_ecgs_diptera_207","wastewater dominated","rena_jonny","surber",2021-05-24,207,2,NA,"diptera","chironomidae",NA,"ready","yes","y","pupa","pupa","l_i4",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.015365617717482
"1186","44340_ecgs_diptera_208","wastewater dominated","rena_jonny","surber",2021-05-24,208,3,NA,"diptera","chironomidae",NA,"ready","yes","y","pupa","pupa","l_i4",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0466702442678723
"1187","44340_ecgs_diptera_211","wastewater dominated","rena_jonny","surber",2021-05-24,211,2.5,NA,"diptera","chironomidae",NA,"ready","yes","y","pupa","pupa","l_i4",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0283193616586702
"1188","44340_ecgs_diptera_26","wastewater dominated","rena_jonny","surber",2021-05-24,26,4,NA,"diptera","chironomidae",NA,"ready","yes","y","pupa","pupa","l_i4",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.10265313384339
"1189","44340_ecgs_diptera_39","wastewater dominated","rena_jonny","surber",2021-05-24,39,3,NA,"diptera","chironomidae",NA,"ready","yes","y","pupa","pupa","l_i4",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0466702442678723
"1190","44340_ecgs_diptera_62","wastewater dominated","rena_jonny","surber",2021-05-24,62,2,NA,"diptera","chironomidae",NA,"ready","yes","y","pupa","pupa","l_i4",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.015365617717482
"1191","44340_ecgs_diptera_90","wastewater dominated","rena_jonny","surber",2021-05-24,90,5,NA,"diptera","chironomidae",NA,"ready","yes","y","pupa","pupa","l_i4",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.189193254456627
"1192","44340_ecgs_diptera_92","wastewater dominated","rena_jonny","surber",2021-05-24,92,3,NA,"diptera","chironomidae",NA,"ready","yes","y","pupa","pupa","l_i4",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0466702442678723
"1193","44340_ecgs_diptera_102","wastewater dominated","rena_jonny","surber",2021-05-24,102,2,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.015365617717482
"1194","44340_ecgs_diptera_103","wastewater dominated","rena_jonny","surber",2021-05-24,103,2,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.015365617717482
"1195","44340_ecgs_diptera_104","wastewater dominated","rena_jonny","surber",2021-05-24,104,2,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.015365617717482
"1196","44340_ecgs_diptera_105","wastewater dominated","rena_jonny","surber",2021-05-24,105,2.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0283193616586702
"1197","44340_ecgs_diptera_106","wastewater dominated","rena_jonny","surber",2021-05-24,106,1,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0023
"1198","44340_ecgs_diptera_107","wastewater dominated","rena_jonny","surber",2021-05-24,107,2.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0283193616586702
"1199","44340_ecgs_diptera_109","wastewater dominated","rena_jonny","surber",2021-05-24,109,2.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0283193616586702
"1200","44340_ecgs_diptera_111","wastewater dominated","rena_jonny","surber",2021-05-24,111,4.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.141752303101017
"1201","44340_ecgs_diptera_112","wastewater dominated","rena_jonny","surber",2021-05-24,112,2,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.015365617717482
"1202","44340_ecgs_diptera_113","wastewater dominated","rena_jonny","surber",2021-05-24,113,2.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0283193616586702
"1203","44340_ecgs_diptera_114","wastewater dominated","rena_jonny","surber",2021-05-24,114,1.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.00698582795626759
"1204","44340_ecgs_diptera_115","wastewater dominated","rena_jonny","surber",2021-05-24,115,1,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0023
"1205","44340_ecgs_diptera_116","wastewater dominated","rena_jonny","surber",2021-05-24,116,1.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.00698582795626759
"1206","44340_ecgs_diptera_117","wastewater dominated","rena_jonny","surber",2021-05-24,117,2,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.015365617717482
"1207","44340_ecgs_diptera_118","wastewater dominated","rena_jonny","surber",2021-05-24,118,2.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0283193616586702
"1208","44340_ecgs_diptera_119","wastewater dominated","rena_jonny","surber",2021-05-24,119,2,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.015365617717482
"1209","44340_ecgs_diptera_12","wastewater dominated","rena_jonny","surber",2021-05-24,12,0.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.000344275127577942
"1210","44340_ecgs_diptera_120","wastewater dominated","rena_jonny","surber",2021-05-24,120,2,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.015365617717482
"1211","44340_ecgs_diptera_123","wastewater dominated","rena_jonny","surber",2021-05-24,123,1.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.00698582795626759
"1212","44340_ecgs_diptera_124","wastewater dominated","rena_jonny","surber",2021-05-24,124,2,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.015365617717482
"1213","44340_ecgs_diptera_125","wastewater dominated","rena_jonny","surber",2021-05-24,125,2.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0283193616586702
"1214","44340_ecgs_diptera_126","wastewater dominated","rena_jonny","surber",2021-05-24,126,6,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.31179005747897
"1215","44340_ecgs_diptera_128","wastewater dominated","rena_jonny","surber",2021-05-24,128,5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.189193254456627
"1216","44340_ecgs_diptera_129","wastewater dominated","rena_jonny","surber",2021-05-24,129,2.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0283193616586702
"1217","44340_ecgs_diptera_13","wastewater dominated","rena_jonny","surber",2021-05-24,13,1,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0023
"1218","44340_ecgs_diptera_130","wastewater dominated","rena_jonny","surber",2021-05-24,130,4,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.10265313384339
"1219","44340_ecgs_diptera_132","wastewater dominated","rena_jonny","surber",2021-05-24,132,7,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.475659818323178
"1220","44340_ecgs_diptera_134","wastewater dominated","rena_jonny","surber",2021-05-24,134,2.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0283193616586702
"1221","44340_ecgs_diptera_135","wastewater dominated","rena_jonny","surber",2021-05-24,135,1.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.00698582795626759
"1222","44340_ecgs_diptera_136","wastewater dominated","rena_jonny","surber",2021-05-24,136,3.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.0711990628856142
"1223","44340_ecgs_diptera_137","wastewater dominated","rena_jonny","surber",2021-05-24,137,5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.189193254456627
"1224","44340_ecgs_diptera_138","wastewater dominated","rena_jonny","surber",2021-05-24,138,4,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.10265313384339
"1225","44340_ecgs_diptera_139","wastewater dominated","rena_jonny","surber",2021-05-24,139,1.5,NA,"diptera","chironomidae",NA,"ready","yes","y",NA,"larva","l_i6",NA,"May",5,2021,"2021_May","2021_5","diptera_chironomidae","1","35","gathering collectors (gc)",0.0023,2.74,"cummins et al., 2022","y=ax^b",1,7,0.25,3,0.00698582795626759
